timestamp,model,symbol,strategy_equity,benchmark_equity
2022-10-02 00:00:00,logreg_full,BTCUSD,1.0377274535937897,0.9712976206437487
2022-10-03 00:00:00,logreg_full,BTCUSD,1.0377274535937897,1.0063851229504772
2022-10-04 00:00:00,logreg_full,BTCUSD,1.0377274535937897,0.9973427479182575
2022-10-05 00:00:00,logreg_full,BTCUSD,1.0377274535937897,0.9876230729232914
2022-10-06 00:00:00,logreg_full,BTCUSD,1.0377274535937897,0.9663571404187806
2022-10-07 00:00:00,logreg_full,BTCUSD,1.0377274535937897,0.9607715183739286
2022-10-08 00:00:00,logreg_full,BTCUSD,1.0377274535937897,0.9618708321191598
2022-10-09 00:00:00,logreg_full,BTCUSD,1.0377274535937897,0.9465516823408779
2022-10-10 00:00:00,logreg_full,BTCUSD,1.0377274535937897,0.9428915909424885
2022-10-11 00:00:00,logreg_full,BTCUSD,1.0377274535937897,0.947625764312479
2022-10-12 00:00:00,logreg_full,BTCUSD,1.0377274535937897,0.9586466072417198
2022-10-13 00:00:00,logreg_full,BTCUSD,1.0377274535937897,0.9487696047170582
2022-10-14 00:00:00,logreg_full,BTCUSD,1.0377274535937897,0.9435199115799522
2022-10-15 00:00:00,logreg_full,BTCUSD,1.0377274535937897,0.9529951846891647
2022-10-16 00:00:00,logreg_full,BTCUSD,1.0377274535937897,0.9673481059595994
2022-10-17 00:00:00,logreg_full,BTCUSD,1.0377274535937897,0.9564173058303732
2022-10-18 00:00:00,logreg_full,BTCUSD,1.0377274535937897,0.9460124150221105
2022-10-19 00:00:00,logreg_full,BTCUSD,1.0377274535937897,0.9422335858654602
2022-10-20 00:00:00,logreg_full,BTCUSD,1.0377274535937897,0.9481803685916892
2022-10-21 00:00:00,logreg_full,BTCUSD,1.0377274535937897,0.9501746681898112
2022-10-22 00:00:00,logreg_full,BTCUSD,1.0377274535937897,0.9681723438981934
2022-10-23 00:00:00,logreg_full,BTCUSD,1.0377274535937897,0.9563336946589314
2022-10-24 00:00:00,logreg_full,BTCUSD,1.0377274535937897,0.9937059093308614
2022-10-25 00:00:00,logreg_full,BTCUSD,1.0377274535937897,1.027799477652815
2022-10-26 00:00:00,logreg_full,BTCUSD,1.0377274535937897,1.0041795690907838
2022-10-27 00:00:00,logreg_full,BTCUSD,1.0377274535937897,1.0190964947129573
2022-10-28 00:00:00,logreg_full,BTCUSD,1.0377274535937897,1.029946652114698
2022-10-29 00:00:00,logreg_full,BTCUSD,1.0377274535937897,1.0207281494077247
2022-10-30 00:00:00,logreg_full,BTCUSD,1.0377274535937897,1.0137631904044093
2022-10-31 00:00:00,logreg_full,BTCUSD,1.0377274535937897,1.013145259320794
2022-11-01 00:00:00,logreg_full,BTCUSD,1.0377274535937897,0.9968143648939979
2022-11-02 00:00:00,logreg_full,BTCUSD,1.0377274535937897,0.9996858396812718
2022-11-03 00:00:00,logreg_full,BTCUSD,1.0377274535937897,1.0462137249964292
2022-11-04 00:00:00,logreg_full,BTCUSD,1.0377274535937897,1.0535047180943022
2022-11-05 00:00:00,logreg_full,BTCUSD,1.0377274535937897,1.0344428552275076
2022-11-06 00:00:00,logreg_full,BTCUSD,1.0377274535937897,1.0188006397986242
2022-11-07 00:00:00,logreg_full,BTCUSD,1.0377274535937897,0.9177335336703208
2022-11-08 00:00:00,logreg_full,BTCUSD,1.0377274535937897,0.786228003211859
2022-11-09 00:00:00,logreg_full,BTCUSD,1.0377274535937897,0.8684642903613171
2022-11-10 00:00:00,logreg_full,BTCUSD,1.0377274535937897,0.8417616527504396
2022-11-11 00:00:00,logreg_full,BTCUSD,1.0377274535937897,0.8302465639024382
2022-11-12 00:00:00,logreg_full,BTCUSD,1.0377274535937897,0.8063545479777259
2022-11-13 00:00:00,logreg_full,BTCUSD,1.0377274535937897,0.820645626665733
2022-11-14 00:00:00,logreg_full,BTCUSD,1.0377274535937897,0.8350994750306895
2022-11-15 00:00:00,logreg_full,BTCUSD,1.0377274535937897,0.8234374482068404
2022-11-16 00:00:00,logreg_full,BTCUSD,1.0377274535937897,0.8252645254620785
2022-11-17 00:00:00,logreg_full,BTCUSD,1.0377274535937897,0.8250789977147961
2022-11-18 00:00:00,logreg_full,BTCUSD,1.0377274535937897,0.8254089897346292
2022-11-19 00:00:00,logreg_full,BTCUSD,1.0377274535937897,0.8043132480169589
2022-11-20 00:00:00,logreg_full,BTCUSD,1.0377274535937897,0.7795430674217759
2022-11-21 00:00:00,logreg_full,BTCUSD,1.0377274535937897,0.8018261867220544
2022-11-22 00:00:00,logreg_full,BTCUSD,1.0377274535937897,0.8205387626832984
2022-11-23 00:00:00,logreg_full,BTCUSD,1.0377274535937897,0.8206025842283636
2022-11-24 00:00:00,logreg_full,BTCUSD,1.0377274535937897,0.8168504710673221
2022-11-25 00:00:00,logreg_full,BTCUSD,1.0377274535937897,0.8138404688954107
2022-11-26 00:00:00,logreg_full,BTCUSD,1.0377274535937897,0.8124428265325492
2022-11-27 00:00:00,logreg_full,BTCUSD,1.0377274535937897,0.8017880916912793
2022-11-28 00:00:00,logreg_full,BTCUSD,1.0377274535937897,0.8131542636007952
2022-11-29 00:00:00,logreg_full,BTCUSD,1.0377274535937897,0.8492886371428565
2022-11-30 00:00:00,logreg_full,BTCUSD,1.0377274535937897,0.8399751442292744
2022-12-01 00:00:00,logreg_full,BTCUSD,1.0377274535937897,0.8458546422258222
2022-12-02 00:00:00,logreg_full,BTCUSD,1.0377274535937897,0.8355323731076827
2022-12-03 00:00:00,logreg_full,BTCUSD,1.0377274535937897,0.8464092465050321
2022-12-04 00:00:00,logreg_full,BTCUSD,1.0377274535937897,0.83945022438963
2022-12-05 00:00:00,logreg_full,BTCUSD,1.0377274535937897,0.8453599015664023
2022-12-06 00:00:00,logreg_full,BTCUSD,1.0377274535937897,0.8330265116677201
2022-12-07 00:00:00,logreg_full,BTCUSD,1.0377274535937897,0.8522085965147539
2022-12-08 00:00:00,logreg_full,BTCUSD,1.0377274535937897,0.8474927285491622
2022-12-09 00:00:00,logreg_full,BTCUSD,1.0377274535937897,0.8474388018172854
2022-12-10 00:00:00,logreg_full,BTCUSD,1.0377274535937897,0.8452065319619824
2022-12-11 00:00:00,logreg_full,BTCUSD,1.0377274535937897,0.8513061895519718
2022-12-12 00:00:00,logreg_full,BTCUSD,1.0377274535937897,0.8795009649916602
2022-12-13 00:00:00,logreg_full,BTCUSD,1.0377274535937897,0.8808624912863843
2022-12-14 00:00:00,logreg_full,BTCUSD,1.0377274535937897,0.8588193212059245
2022-12-15 00:00:00,logreg_full,BTCUSD,1.0377274535937897,0.8229728867276457
2022-12-16 00:00:00,logreg_full,BTCUSD,1.0377274535937897,0.8300506466013089
2022-12-17 00:00:00,logreg_full,BTCUSD,1.0377274535937897,0.8282210956427735
2022-12-18 00:00:00,logreg_full,BTCUSD,1.0377274535937897,0.8132368852909189
2022-12-19 00:00:00,logreg_full,BTCUSD,1.0377274535937897,0.8359073865275233
2022-12-20 00:00:00,logreg_full,BTCUSD,1.0377274535937897,0.832348716964315
2022-12-21 00:00:00,logreg_full,BTCUSD,1.0377274535937897,0.8320276302763516
2022-12-22 00:00:00,logreg_full,BTCUSD,1.0377274535937897,0.8301555316211062
2022-12-23 00:00:00,logreg_full,BTCUSD,1.0377274535937897,0.8328810579138511
2022-12-24 00:00:00,logreg_full,BTCUSD,1.0377274535937897,0.8326816774281048
2022-12-25 00:00:00,logreg_full,BTCUSD,1.0377274535937897,0.8370685428551824
2022-12-26 00:00:00,logreg_full,BTCUSD,1.0377274535937897,0.8262663752974054
2022-12-27 00:00:00,logreg_full,BTCUSD,1.0377274535937897,0.8183816934082284
2022-12-28 00:00:00,logreg_full,BTCUSD,1.0377274535937897,0.8224568722198713
2022-12-29 00:00:00,logreg_full,BTCUSD,1.0377274535937897,0.8212546524174806
2022-12-30 00:00:00,logreg_full,BTCUSD,1.0377274535937897,0.8175975294630476
2022-12-31 00:00:00,logreg_full,BTCUSD,1.0377274535937897,0.8218008461054804
2023-01-01 00:00:00,logreg_full,BTCUSD,1.0377274535937897,0.8246005834971384
2023-01-02 00:00:00,logreg_full,BTCUSD,1.0377274535937897,0.8245634779476818
2023-01-03 00:00:00,logreg_full,BTCUSD,1.0377274535937897,0.833410430419431
2023-01-04 00:00:00,logreg_full,BTCUSD,1.0377274535937897,0.8323734539972865
2023-01-05 00:00:00,logreg_full,BTCUSD,1.0377274535937897,0.8382762048048271
2023-01-06 00:00:00,logreg_full,BTCUSD,1.0377274535937897,0.8379566023388418
2023-01-07 00:00:00,logreg_full,BTCUSD,1.0377274535937897,0.8470128301095255
2023-01-08 00:00:00,logreg_full,BTCUSD,1.0377274535937897,0.849510280958278
2023-01-09 00:00:00,logreg_full,BTCUSD,1.0377274535937897,0.8625541184438873
2023-01-10 00:00:00,logreg_full,BTCUSD,1.0377274535937897,0.887316877929179
2023-01-11 00:00:00,logreg_full,BTCUSD,1.0377274535937897,0.9322418035078155
2023-01-12 00:00:00,logreg_full,BTCUSD,1.0377274535937897,0.9857707638944259
2023-01-13 00:00:00,logreg_full,BTCUSD,1.0377274535937897,1.0363109959574797
2023-01-14 00:00:00,logreg_full,BTCUSD,1.0377274535937897,1.032288754396395
2023-01-15 00:00:00,logreg_full,BTCUSD,1.0377274535937897,1.0477795791834958
2023-01-16 00:00:00,logreg_full,BTCUSD,1.0377274535937897,1.0450901689588885
2023-01-17 00:00:00,logreg_full,BTCUSD,1.0377274535937897,1.0221792237618061
2023-01-18 00:00:00,logreg_full,BTCUSD,1.0377274535937897,1.0427950670398392
2023-01-19 00:00:00,logreg_full,BTCUSD,1.0377274535937897,1.1213188202810092
2023-01-20 00:00:00,logreg_full,BTCUSD,1.0377274535937897,1.1270578119302814
2023-01-21 00:00:00,logreg_full,BTCUSD,1.0377274535937897,1.1236445961209427
2023-01-22 00:00:00,logreg_full,BTCUSD,1.0377274535937897,1.1337373055731115
2023-01-23 00:00:00,logreg_full,BTCUSD,1.0377274535937897,1.1196520389994231
2023-01-24 00:00:00,logreg_full,BTCUSD,1.0377274535937897,1.1405182210511227
2023-01-25 00:00:00,logreg_full,BTCUSD,1.0377274535937897,1.1386164379563122
2023-01-26 00:00:00,logreg_full,BTCUSD,1.0377274535937897,1.1417026301897744
2023-01-27 00:00:00,logreg_full,BTCUSD,1.0377274535937897,1.138823734292609
2023-01-28 00:00:00,logreg_full,BTCUSD,1.0377274535937897,1.1749120969533444
2023-01-29 00:00:00,logreg_full,BTCUSD,1.0377274535937897,1.129699727051585
2023-01-30 00:00:00,logreg_full,BTCUSD,1.0377274535937897,1.1441822703747877
2023-01-31 00:00:00,logreg_full,BTCUSD,1.0377274535937897,1.1746657161049534
2023-02-01 00:00:00,logreg_full,BTCUSD,1.0377274535937897,1.1618558909512497
2023-02-02 00:00:00,logreg_full,BTCUSD,1.0377274535937897,1.1593183661090845
2023-02-03 00:00:00,logreg_full,BTCUSD,1.0377274535937897,1.1547281622709853
2023-02-04 00:00:00,logreg_full,BTCUSD,1.0377274535937897,1.1357469421316762
2023-02-05 00:00:00,logreg_full,BTCUSD,1.0377274535937897,1.1263523117499492
2023-02-06 00:00:00,logreg_full,BTCUSD,1.0377274535937897,1.1501374636922268
2023-02-07 00:00:00,logreg_full,BTCUSD,1.0377274535937897,1.136122450292176
2023-02-08 00:00:00,logreg_full,BTCUSD,1.0377274535937897,1.078796355344517
2023-02-09 00:00:00,logreg_full,BTCUSD,1.0377274535937897,1.0700918881826809
2023-02-10 00:00:00,logreg_full,BTCUSD,1.0377274535937897,1.0819993063736024
2023-02-11 00:00:00,logreg_full,BTCUSD,1.0377274535937897,1.0779063168982204
2023-02-12 00:00:00,logreg_full,BTCUSD,1.0377274535937897,1.0780527601334087
2023-02-13 00:00:00,logreg_full,BTCUSD,1.0377274535937897,1.0982510422948912
2023-02-14 00:00:00,logreg_full,BTCUSD,1.0377274535937897,1.2037099612568665
2023-02-15 00:00:00,logreg_full,BTCUSD,1.0377274535937897,1.1624248427095834
2023-02-16 00:00:00,logreg_full,BTCUSD,1.0377274535937897,1.215908286955527
2023-02-17 00:00:00,logreg_full,BTCUSD,1.0377274535937897,1.2186496449493736
2023-02-18 00:00:00,logreg_full,BTCUSD,1.0377274535937897,1.201521723320252
2023-02-19 00:00:00,logreg_full,BTCUSD,1.0377274535937897,1.2288294287576005
2023-02-20 00:00:00,logreg_full,BTCUSD,1.0377274535937897,1.209872450910603
2023-02-21 00:00:00,logreg_full,BTCUSD,1.0377274535937897,1.1965827273172618
2023-02-22 00:00:00,logreg_full,BTCUSD,1.0377274535937897,1.1844744444186157
2023-02-23 00:00:00,logreg_full,BTCUSD,1.0377274535937897,1.1472704415708885
2023-02-24 00:00:00,logreg_full,BTCUSD,1.0377274535937897,1.1459598735640848
2023-02-25 00:00:00,logreg_full,BTCUSD,1.0377274535937897,1.1654600766551257
2023-02-26 00:00:00,logreg_full,BTCUSD,1.0377274535937897,1.1620844611359027
2023-02-27 00:00:00,logreg_full,BTCUSD,1.0377274535937897,1.1449555500254622
2023-02-28 00:00:00,logreg_full,BTCUSD,1.0377274535937897,1.169070693987573
2023-03-01 00:00:00,logreg_full,BTCUSD,1.0377274535937897,1.160996526425838
2023-03-02 00:00:00,logreg_full,BTCUSD,1.0377274535937897,1.1061599664763804
2023-03-03 00:00:00,logreg_full,BTCUSD,1.037239185087225,1.1056394993026706
2023-03-04 00:00:00,logreg_full,BTCUSD,1.037239185087225,1.1097592047736613
2023-03-05 00:00:00,logreg_full,BTCUSD,1.037239185087225,1.1084149944020172
2023-03-06 00:00:00,logreg_full,BTCUSD,1.037239185087225,1.0982777582905008
2023-03-07 00:00:00,logreg_full,BTCUSD,1.0140504198779317,1.073724400263012
2023-03-08 00:00:00,logreg_full,BTCUSD,0.9518464887351402,1.0078599448562133
2023-03-09 00:00:00,logreg_full,BTCUSD,0.9449125782422211,1.00051799347042
2023-03-10 00:00:00,logreg_full,BTCUSD,0.9632382401876145,1.0199220684513355
2023-03-11 00:00:00,logreg_full,BTCUSD,1.0364654279594439,1.0974584677585013
2023-03-12 00:00:00,logreg_full,BTCUSD,1.0364654279594439,1.1960439547391541
2023-03-13 00:00:00,logreg_full,BTCUSD,1.0364654279594439,1.223771200255691
2023-03-14 00:00:00,logreg_full,BTCUSD,1.0364654279594439,1.2059669830368362
2023-03-15 00:00:00,logreg_full,BTCUSD,1.0364654279594439,1.238360607561329
2023-03-16 00:00:00,logreg_full,BTCUSD,1.0364654279594439,1.3580631101080074
2023-03-17 00:00:00,logreg_full,BTCUSD,1.0364654279594439,1.3349997847878237
2023-03-18 00:00:00,logreg_full,BTCUSD,1.0364654279594439,1.3869743442336353
2023-03-19 00:00:00,logreg_full,BTCUSD,1.0364654279594439,1.3762304818625708
2023-03-20 00:00:00,logreg_full,BTCUSD,1.0364654279594439,1.3949178260501844
2023-03-21 00:00:00,logreg_full,BTCUSD,1.0364654279594439,1.351956526148786
2023-03-22 00:00:00,logreg_full,BTCUSD,1.0364654279594439,1.4022494021059242
2023-03-23 00:00:00,logreg_full,BTCUSD,1.0364654279594439,1.3607233306337092
2023-03-24 00:00:00,logreg_full,BTCUSD,1.0364654279594439,1.3603310012907892
2023-03-25 00:00:00,logreg_full,BTCUSD,1.0364654279594439,1.3850868344068492
2023-03-26 00:00:00,logreg_full,BTCUSD,1.0364654279594439,1.3436113243836505
2023-03-27 00:00:00,logreg_full,BTCUSD,1.0364654279594439,1.3498904891550483
2023-03-28 00:00:00,logreg_full,BTCUSD,1.0364654279594439,1.4026904084381102
2023-03-29 00:00:00,logreg_full,BTCUSD,1.0364654279594439,1.3878054343303625
2023-03-30 00:00:00,logreg_full,BTCUSD,1.0364654279594439,1.4088027226568085
2023-03-31 00:00:00,logreg_full,BTCUSD,1.0364654279594439,1.4086236265380985
2023-04-01 00:00:00,logreg_full,BTCUSD,1.0364654279594439,1.3949959950743736
2023-04-02 00:00:00,logreg_full,BTCUSD,1.0364654279594439,1.3760998703284848
2023-04-03 00:00:00,logreg_full,BTCUSD,1.0364654279594439,1.394387464063287
2023-04-04 00:00:00,logreg_full,BTCUSD,1.0364654279594439,1.394594760399584
2023-04-05 00:00:00,logreg_full,BTCUSD,1.0364654279594439,1.3879023292885102
2023-04-06 00:00:00,logreg_full,BTCUSD,1.0364654279594439,1.381636627446937
2023-04-07 00:00:00,logreg_full,BTCUSD,1.0364654279594439,1.3833963055736114
2023-04-08 00:00:00,logreg_full,BTCUSD,1.0364654279594439,1.4020229487681322
2023-04-09 00:00:00,logreg_full,BTCUSD,1.0364654279594439,1.4670098517707633
2023-04-10 00:00:00,logreg_full,BTCUSD,1.0364654279594439,1.4955995292295379
2023-04-11 00:00:00,logreg_full,BTCUSD,1.0364654279594439,1.4799256503737146
2023-04-12 00:00:00,logreg_full,BTCUSD,1.0364654279594439,1.5044537585695392
2023-04-13 00:00:00,logreg_full,BTCUSD,1.0364654279594439,1.5087033301488653
2023-04-14 00:00:00,logreg_full,BTCUSD,1.0364654279594439,1.5002035951814365
2023-04-15 00:00:00,logreg_full,BTCUSD,1.0364654279594439,1.5005602937968059
2023-04-16 00:00:00,logreg_full,BTCUSD,1.0364654279594439,1.4569684456881251
2023-04-17 00:00:00,logreg_full,BTCUSD,1.0364654279594439,1.503767603094319
2023-04-18 00:00:00,logreg_full,BTCUSD,1.0364654279594439,1.426659892017916
2023-04-19 00:00:00,logreg_full,BTCUSD,1.0364654279594439,1.3983696316309593
2023-04-20 00:00:00,logreg_full,BTCUSD,1.0364654279594439,1.3496668663769913
2023-04-21 00:00:00,logreg_full,BTCUSD,1.057508339964031,1.3770685725396297
2023-04-22 00:00:00,logreg_full,BTCUSD,1.057508339964031,1.36590784342053
2023-04-23 00:00:00,logreg_full,BTCUSD,1.0548768653986988,1.3625089560427992
2023-04-24 00:00:00,logreg_full,BTCUSD,1.0848532088669163,1.4012272536797699
2023-04-25 00:00:00,logreg_full,BTCUSD,1.0848532088669163,1.4072645739466727
2023-04-26 00:00:00,logreg_full,BTCUSD,1.0848532088669163,1.45931371022843
2023-04-27 00:00:00,logreg_full,BTCUSD,1.0848532088669163,1.4522063207077298
2023-04-28 00:00:00,logreg_full,BTCUSD,1.0848532088669163,1.4482113357478459
2023-04-29 00:00:00,logreg_full,BTCUSD,1.0848532088669163,1.4480386253927757
2023-04-30 00:00:00,logreg_full,BTCUSD,1.0848532088669163,1.3906828460055511
2023-05-01 00:00:00,logreg_full,BTCUSD,1.109682991481736,1.4225123621744182
2023-05-02 00:00:00,logreg_full,BTCUSD,1.109682991481736,1.4383011397340706
2023-05-03 00:00:00,logreg_full,BTCUSD,1.109682991481736,1.4307934502273716
2023-05-04 00:00:00,logreg_full,BTCUSD,1.109682991481736,1.4642874981261838
2023-05-05 00:00:00,logreg_full,BTCUSD,1.109682991481736,1.441226588006214
2023-05-06 00:00:00,logreg_full,BTCUSD,1.109682991481736,1.4331174457430425
2023-05-07 00:00:00,logreg_full,BTCUSD,1.109682991481736,1.3935908729253803
2023-05-08 00:00:00,logreg_full,BTCUSD,1.0974402792059885,1.3782159124922646
2023-05-09 00:00:00,logreg_full,BTCUSD,1.0912564151794724,1.3704499319979098
2023-05-10 00:00:00,logreg_full,BTCUSD,1.063776146292801,1.335938948050265
2023-05-11 00:00:00,logreg_full,BTCUSD,1.0556593651733237,1.3257455214838791
2023-05-12 00:00:00,logreg_full,BTCUSD,1.056391435397687,1.3266648888985775
2023-05-13 00:00:00,logreg_full,BTCUSD,1.0611225399975377,1.3326064273738165
2023-05-14 00:00:00,logreg_full,BTCUSD,1.0710242423174798,1.3450414399723876
2023-05-15 00:00:00,logreg_full,BTCUSD,1.0648474338269558,1.3372843201442208
2023-05-16 00:00:00,logreg_full,BTCUSD,1.0792236026411417,1.3553385732965848
2023-05-17 00:00:00,logreg_full,BTCUSD,1.0792236026411417,1.3268716660045525
2023-05-18 00:00:00,logreg_full,BTCUSD,1.0816996019950387,1.3299158297716267
2023-05-19 00:00:00,logreg_full,BTCUSD,1.0912060597148066,1.341603722217234
2023-05-20 00:00:00,logreg_full,BTCUSD,1.0774160224056633,1.3246493026383173
2023-05-21 00:00:00,logreg_full,BTCUSD,1.0804749519034569,1.3284101607857808
2023-05-22 00:00:00,logreg_full,BTCUSD,1.0956413286951785,1.347056746712586
2023-05-23 00:00:00,logreg_full,BTCUSD,1.0956413286951785,1.303306205157586
