time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2020-06-25 09:30:00-04:00,MLTrader,708404906cd64cadad634c043dff38aa,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-06-25 09:30:00-04:00,MLTrader,58130c0f9df84332a8548def1f762642,SPY,buy,market,fill,1,day,0.0,1,stock,306.1600036621094,696.0,0.0
2020-06-25 09:30:00-04:00,MLTrader,708404906cd64cadad634c043dff38aa,SPY,buy,market,fill,1,gtc,0.0,1,stock,306.1600036621094,643.0,0.0
2020-06-26 09:30:00-04:00,MLTrader,866ebdb4075f47819689c544e0ccd613,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2020-06-26 09:30:00-04:00,MLTrader,b908be6210ff4ab79aef994fc7b47977,SPY,sell,stop,fill,1,day,0.0,1,stock,306.1600036621094,643.0,0.0
2020-08-05 09:30:00-04:00,MLTrader,d1d9b1b142e5463a985da766c32becba,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-08-05 09:30:00-04:00,MLTrader,d1d9b1b142e5463a985da766c32becba,SPY,buy,market,fill,1,gtc,0.0,1,stock,331.4800109863281,273.0,0.0
2020-08-06 09:30:00-04:00,MLTrader,9702686c55b440818e2210e853a5c05c,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2020-08-06 09:30:00-04:00,MLTrader,6017833e567f4176ae9ff6d42562d960,SPY,sell,stop,fill,1,day,0.0,1,stock,333.2799987792969,273.0,0.0
2020-09-14 09:30:00-04:00,MLTrader,22b333230b18405d86a75b611de6ec06,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2020-09-14 09:30:00-04:00,MLTrader,22b333230b18405d86a75b611de6ec06,SPY,sell,market,fill,1,gtc,0.0,1,stock,341.1199951171875,266.0,0.0
2020-09-15 09:30:00-04:00,MLTrader,3920495ab9574a64b8669a1b1b9a4ce5,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2020-09-15 09:30:00-04:00,MLTrader,3920495ab9574a64b8669a1b1b9a4ce5,SPY,sell,market,fill,1,gtc,0.0,1,stock,341.510009765625,398.0,0.0
2020-11-09 08:30:00-05:00,MLTrader,ef579a741f20445db06588aace9e2936,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2020-11-09 08:30:00-05:00,MLTrader,9283ef65d8c24aa79baeb238ae8ba728,SPY,buy,stop,fill,1,day,0.0,1,stock,363.9700012207031,266.0,0.0
2020-11-09 08:30:00-05:00,MLTrader,0d02f031869d46f8b2dd170911cb2636,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2020-11-09 08:30:00-05:00,MLTrader,65b07637ae7145dbac93f0f31377b45c,SPY,buy,stop,fill,1,day,0.0,1,stock,363.9700012207031,398.0,0.0
2021-07-16 09:30:00-04:00,MLTrader,f596acb3c5ef414286d5b394349f1f12,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2021-07-16 09:30:00-04:00,MLTrader,f596acb3c5ef414286d5b394349f1f12,SPY,sell,market,fill,1,gtc,0.0,1,stock,436.010009765625,191.0,0.0
2021-10-25 08:30:00-04:00,MLTrader,6857b82a20a140c9bf337d20fbd1183f,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2021-10-25 08:30:00-04:00,MLTrader,e32847408ff840029f182b3954d402dc,SPY,buy,stop,fill,1,day,0.0,1,stock,457.8105102539063,191.0,0.0
2022-01-21 09:30:00-05:00,MLTrader,7ba8e00f4a1243049db31b499b28f615,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2022-01-21 09:30:00-05:00,MLTrader,7ba8e00f4a1243049db31b499b28f615,SPY,sell,market,fill,1,gtc,0.0,1,stock,445.55999755859375,182.0,0.0
2022-03-04 09:30:00-05:00,MLTrader,cc974b7f44594162b1adb9220659d6da,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2022-03-04 09:30:00-05:00,MLTrader,cc974b7f44594162b1adb9220659d6da,SPY,sell,market,fill,1,gtc,0.0,1,stock,431.75,282.0,0.0
2022-03-18 09:30:00-04:00,MLTrader,af64853da4f14a03a41c5f696614cd1a,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2022-03-18 09:30:00-04:00,MLTrader,af64853da4f14a03a41c5f696614cd1a,SPY,sell,market,fill,1,gtc,0.0,1,stock,438.0,417.0,0.0
2022-03-24 09:30:00-04:00,MLTrader,79eb5ee350da4d5986e158d64639f3d7,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2022-03-24 09:30:00-04:00,MLTrader,79eb5ee350da4d5986e158d64639f3d7,SPY,sell,market,fill,1,gtc,0.0,1,stock,451.1600036621094,607.0,0.0
2022-03-28 08:30:00-04:00,MLTrader,54043bc3e03d44d6be8c4c10ac1451c6,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2022-03-28 08:30:00-04:00,MLTrader,6aba0b9e82ae47f8b94a26ebd270ac1c,SPY,buy,stop,fill,1,day,0.0,1,stock,460.0199890136719,282.0,0.0
2022-03-28 08:30:00-04:00,MLTrader,b68b7b49781c4bb6a385a76cdd85cdda,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2022-03-28 08:30:00-04:00,MLTrader,94edabf2d2224167a84bab986b0c546d,SPY,buy,stop,fill,1,day,0.0,1,stock,460.0199890136719,417.0,0.0
2022-04-22 09:30:00-04:00,MLTrader,043b4e164d9044d6a5bf50a955730cb6,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2022-04-22 09:30:00-04:00,MLTrader,043b4e164d9044d6a5bf50a955730cb6,SPY,sell,market,fill,1,gtc,0.0,1,stock,436.9100036621094,572.0,0.0
2022-04-27 09:30:00-04:00,MLTrader,2dfaea5fe4e14b60a018df915fbbd605,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2022-04-27 09:30:00-04:00,MLTrader,2dfaea5fe4e14b60a018df915fbbd605,SPY,sell,market,fill,1,gtc,0.0,1,stock,422.2900085449219,888.0,0.0
2022-04-28 09:30:00-04:00,MLTrader,5a16197cd57041f08b9ae31b35c038e9,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2022-04-28 09:30:00-04:00,MLTrader,5a16197cd57041f08b9ae31b35c038e9,SPY,sell,market,fill,1,gtc,0.0,1,stock,423.5899963378906,1328.0,0.0
2022-06-10 09:30:00-04:00,MLTrader,6101364451be4cdeadbd10eef3791148,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2022-06-10 09:30:00-04:00,MLTrader,6101364451be4cdeadbd10eef3791148,SPY,sell,market,fill,1,gtc,0.0,1,stock,394.8800048828125,2136.0,0.0
2022-07-08 09:30:00-04:00,MLTrader,510d89e08d8346908582d66c13f834e4,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2022-07-08 09:30:00-04:00,MLTrader,35825ff618734584b6ec7700afb458ca,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2022-07-08 09:30:00-04:00,MLTrader,6146b4b45a6c49a8bdff973b5cfc488f,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2022-07-08 09:30:00-04:00,MLTrader,18ba19b185cb4509bbb268cda9ef77ea,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2022-07-08 09:30:00-04:00,MLTrader,fba5a83c2a1c4fd882eeff62fcc58bf1,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2022-07-08 09:30:00-04:00,MLTrader,d49890de13c042d98e6246cccbf71a3c,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2022-07-08 09:30:00-04:00,MLTrader,2081ac07418c42e1a425316076027b9a,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2022-07-08 09:30:00-04:00,MLTrader,b4271a3a88c24043a6e3698e3b139817,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2022-07-08 09:30:00-04:00,MLTrader,30f9a80daeb04dc3bfcb8fca2ca60e94,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2022-07-08 09:30:00-04:00,MLTrader,9c6fcefc114d4b3685cb15e9705f4c55,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2022-07-08 09:30:00-04:00,MLTrader,189f27d6b03f47a2ba50cf7a564452eb,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2022-07-08 09:30:00-04:00,MLTrader,edc570eae6b84f2ba8c30b090d0bc257,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2022-07-08 09:30:00-04:00,MLTrader,d3b753a8e4cd4cfb83cb7c3431a23c49,SPY,buy,market,new,1,day,0.0,1,stock,,,
2022-07-08 09:30:00-04:00,MLTrader,a2188094eda845aa964a7ce6d9d49048,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2022-07-08 09:30:00-04:00,MLTrader,d3b753a8e4cd4cfb83cb7c3431a23c49,SPY,buy,market,fill,1,day,0.0,1,stock,387.2699890136719,5713.0,0.0
2022-07-08 09:30:00-04:00,MLTrader,a2188094eda845aa964a7ce6d9d49048,SPY,buy,market,fill,1,gtc,0.0,1,stock,387.2699890136719,3267.0,0.0
2022-07-09 09:30:00-04:00,MLTrader,42ceaf34da8943c29010da8b7b8c82f1,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2022-07-09 09:30:00-04:00,MLTrader,5baf453659654e05b4b61e3c1aed237f,SPY,sell,stop,fill,1,day,0.0,1,stock,387.2699890136719,3267.0,0.0
2022-07-15 09:30:00-04:00,MLTrader,1e6790a975e64891b31f8527acc63a5e,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2022-07-15 09:30:00-04:00,MLTrader,1e6790a975e64891b31f8527acc63a5e,SPY,sell,market,fill,1,gtc,0.0,1,stock,382.54998779296875,416.0,0.0
2022-07-26 09:30:00-04:00,MLTrader,a36cc39690d545fcb5879042fe1d3a4e,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2022-07-26 09:30:00-04:00,MLTrader,c5bce8483dde40fcb178edba69db0e27,SPY,buy,stop,fill,1,day,0.0,1,stock,401.6774871826172,416.0,0.0
2022-09-07 09:30:00-04:00,MLTrader,6e55db63da634087bd6cf735e04b2c3b,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2022-09-07 09:30:00-04:00,MLTrader,6e55db63da634087bd6cf735e04b2c3b,SPY,sell,market,fill,1,gtc,0.0,1,stock,395.3900146484375,392.0,0.0
2022-09-08 09:30:00-04:00,MLTrader,2856c51967044619b4926551291f79cd,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2022-09-08 09:30:00-04:00,MLTrader,615cceb1cf4448ff9d532bb687017d74,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2022-09-08 09:30:00-04:00,MLTrader,651e5bbd4b9f49188c27f6ec8c14c034,SPY,buy,market,new,1,day,0.0,1,stock,,,
2022-09-08 09:30:00-04:00,MLTrader,10c1767af00742c1a6c9e3cc934e77d3,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2022-09-08 09:30:00-04:00,MLTrader,651e5bbd4b9f49188c27f6ec8c14c034,SPY,buy,market,fill,1,day,0.0,1,stock,402.739990234375,392.0,0.0
2022-09-08 09:30:00-04:00,MLTrader,10c1767af00742c1a6c9e3cc934e77d3,SPY,buy,market,fill,1,gtc,0.0,1,stock,402.739990234375,578.0,0.0
2022-09-09 09:30:00-04:00,MLTrader,1f2461d15d2d43e4bf1c340a60213d9f,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2022-09-09 09:30:00-04:00,MLTrader,89b3ef58bdb2427ca4a9e1b526b1f054,SPY,sell,stop,fill,1,day,0.0,1,stock,402.739990234375,578.0,0.0
2022-09-12 09:30:00-04:00,MLTrader,ae6e3329be0a48b3834619cf5b967f78,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2022-09-12 09:30:00-04:00,MLTrader,ae6e3329be0a48b3834619cf5b967f78,SPY,buy,market,fill,1,gtc,0.0,1,stock,401.8299865722656,383.0,0.0
2022-09-13 09:30:00-04:00,MLTrader,6ec392fc966945c89963f26899368e37,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2022-09-13 09:30:00-04:00,MLTrader,3a13e1a11d3d4bf3a5a2d2878886a3e7,SPY,sell,stop,fill,1,day,0.0,1,stock,394.4700012207031,383.0,0.0
2022-09-16 09:30:00-04:00,MLTrader,1fcdce5f1a6545769c39e4e44962b39d,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2022-09-16 09:30:00-04:00,MLTrader,1fcdce5f1a6545769c39e4e44962b39d,SPY,sell,market,fill,1,gtc,0.0,1,stock,384.1400146484375,396.0,0.0
2022-09-27 09:30:00-04:00,MLTrader,f957cf3e311e434194b3b8a36d0af189,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2022-09-27 09:30:00-04:00,MLTrader,f957cf3e311e434194b3b8a36d0af189,SPY,sell,market,fill,1,gtc,0.0,1,stock,364.3800048828125,627.0,0.0
2022-09-28 09:30:00-04:00,MLTrader,fa3890c0e8144d94bb69c5868874bd42,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2022-09-28 09:30:00-04:00,MLTrader,fa3890c0e8144d94bb69c5868874bd42,SPY,sell,market,fill,1,gtc,0.0,1,stock,366.80999755859375,934.0,0.0
2022-10-24 08:30:00-04:00,MLTrader,6092c701a2d2494293bb55151d162119,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2022-10-24 08:30:00-04:00,MLTrader,5dd7a2368dfe470fa647e9d677b218fc,SPY,buy,stop,fill,1,day,0.0,1,stock,382.59900512695316,627.0,0.0
2022-10-24 08:30:00-04:00,MLTrader,8267ee97cedc44de9a31a2ece9b72e2a,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2022-10-24 08:30:00-04:00,MLTrader,8c8bb51691594af791264439d0476c9a,SPY,buy,stop,fill,1,day,0.0,1,stock,385.15049743652344,934.0,0.0
2022-11-30 09:30:00-05:00,MLTrader,151f5e6d1adb4eb081b92810d2ebfdae,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2022-11-30 09:30:00-05:00,MLTrader,74d1679e28b64149939d99e13e708bbc,SPY,buy,stop,fill,1,day,0.0,1,stock,403.3470153808594,396.0,0.0
2023-01-19 09:30:00-05:00,MLTrader,f8ecfb2a132a40bbad3f699ffb5ffd1f,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-01-19 09:30:00-05:00,MLTrader,f8ecfb2a132a40bbad3f699ffb5ffd1f,SPY,sell,market,fill,1,gtc,0.0,1,stock,389.3599853515625,345.0,0.0
2023-02-01 09:30:00-05:00,MLTrader,ac6fd5c8b5294086a666af8959e8a8ed,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-02-01 09:30:00-05:00,MLTrader,472dc092853f498ebe16dde761726e7c,SPY,buy,stop,fill,1,day,0.0,1,stock,408.82798461914064,345.0,0.0
2023-04-10 09:30:00-04:00,MLTrader,437f10d6834046988a80339b1ba602ac,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-04-10 09:30:00-04:00,MLTrader,437f10d6834046988a80339b1ba602ac,SPY,sell,market,fill,1,gtc,0.0,1,stock,410.260009765625,319.0,0.0
2023-06-06 09:30:00-04:00,MLTrader,4c48ba7775b44cc39386a0b0b30fba58,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-06-06 09:30:00-04:00,MLTrader,434cff9cbe4b4c20b83f270cea43f786,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-06-06 09:30:00-04:00,MLTrader,2e1f06f506cb428e88bf821283ae4ffc,SPY,buy,market,new,1,day,0.0,1,stock,,,
2023-06-06 09:30:00-04:00,MLTrader,0a1328b9aaf94d54b17c2ba923f9e24b,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2023-06-06 09:30:00-04:00,MLTrader,2e1f06f506cb428e88bf821283ae4ffc,SPY,buy,market,fill,1,day,0.0,1,stock,428.44000244140625,319.0,0.0
2023-06-06 09:30:00-04:00,MLTrader,0a1328b9aaf94d54b17c2ba923f9e24b,SPY,buy,market,fill,1,gtc,0.0,1,stock,428.44000244140625,458.0,0.0
2023-06-07 09:30:00-04:00,MLTrader,5b63e29cb7ee4a61a2106db36c90c929,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2023-06-07 09:30:00-04:00,MLTrader,b29ae237620b4b73ab61aaf713d3ac81,SPY,sell,stop,fill,1,day,0.0,1,stock,426.6199951171875,458.0,0.0
2023-06-12 09:30:00-04:00,MLTrader,db831a78b4ec4de798226912df6ebcae,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-06-12 09:30:00-04:00,MLTrader,db831a78b4ec4de798226912df6ebcae,SPY,sell,market,fill,1,gtc,0.0,1,stock,435.32000732421875,293.0,0.0
2023-06-29 09:30:00-04:00,MLTrader,a31afc867f0a4fdfaf2c3a09ffac799f,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-06-29 09:30:00-04:00,MLTrader,a31afc867f0a4fdfaf2c3a09ffac799f,SPY,sell,market,fill,1,gtc,0.0,1,stock,441.44000244140625,433.0,0.0
2023-07-26 09:30:00-04:00,MLTrader,661ebe13de1d417ba8536de39475f83b,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-07-26 09:30:00-04:00,MLTrader,3f081be992994120a889cdf5c76960d1,SPY,buy,stop,fill,1,day,0.0,1,stock,459.0199890136719,293.0,0.0
2023-08-01 09:30:00-04:00,MLTrader,02be9fa7e798409ea44ac792c96f887f,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-08-01 09:30:00-04:00,MLTrader,02be9fa7e798409ea44ac792c96f887f,SPY,sell,market,fill,1,gtc,0.0,1,stock,453.25,485.0,0.0
2023-08-11 09:30:00-04:00,MLTrader,8644fbd1c6094c77a9ff98f0607568c7,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-08-11 09:30:00-04:00,MLTrader,8644fbd1c6094c77a9ff98f0607568c7,SPY,sell,market,fill,1,gtc,0.0,1,stock,443.9700012207031,742.0,0.0
2023-08-21 09:30:00-04:00,MLTrader,db9de5837186407b97ebf6ffa78ac2ed,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-08-21 09:30:00-04:00,MLTrader,db9de5837186407b97ebf6ffa78ac2ed,SPY,sell,market,fill,1,gtc,0.0,1,stock,441.17999267578125,1120.0,0.0
2023-09-08 09:30:00-04:00,MLTrader,fe8e45ce29b74ee0835decfbb775b09a,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-09-08 09:30:00-04:00,MLTrader,fe8e45ce29b74ee0835decfbb775b09a,SPY,sell,market,fill,1,gtc,0.0,1,stock,444.8999938964844,1666.0,0.0
2023-11-02 09:30:00-04:00,MLTrader,685985d391fe4f80af970589f56234a0,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
