time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2020-02-03 09:30:00-05:00,MLTrader,ed1b3a8946d34392b081c7572b08a11e,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2020-02-03 09:30:00-05:00,MLTrader,ed1b3a8946d34392b081c7572b08a11e,SPY,sell,market,fill,1,gtc,0.0,1,stock,323.3500061035156,155.0,0.0
2020-02-10 09:30:00-05:00,MLTrader,225ebd913d1b4bb9bf9e4f89d584a077,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2020-02-10 09:30:00-05:00,MLTrader,225ebd913d1b4bb9bf9e4f89d584a077,SPY,sell,market,fill,1,gtc,0.0,1,stock,331.2300109863281,227.0,0.0
2020-02-13 09:30:00-05:00,MLTrader,3e51028d6f7346cc8b267e7ea437170a,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2020-02-13 09:30:00-05:00,MLTrader,3e51028d6f7346cc8b267e7ea437170a,SPY,sell,market,fill,1,gtc,0.0,1,stock,335.8599853515625,335.0,0.0
2020-03-06 09:30:00-05:00,MLTrader,28c0184c028a445c9708b9573f9e45ae,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2020-03-06 09:30:00-05:00,MLTrader,28c0184c028a445c9708b9573f9e45ae,SPY,sell,market,fill,1,gtc,0.0,1,stock,293.1499938964844,576.0,0.0
2020-03-09 09:30:00-04:00,MLTrader,93f2c26b4b7447f394ad7ccc94469306,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2020-03-09 09:30:00-04:00,MLTrader,93f2c26b4b7447f394ad7ccc94469306,SPY,sell,market,fill,1,gtc,0.0,1,stock,284.6400146484375,890.0,0.0
2020-03-11 09:30:00-04:00,MLTrader,7dd160ac69c349349592a3cdfa1a4dd5,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2020-03-11 09:30:00-04:00,MLTrader,f70fea9a00cb459eb4c054bf93f82d5b,SPY,buy,limit,fill,1,day,0.0,1,stock,256.0,155.0,0.0
2020-03-11 09:30:00-04:00,MLTrader,6818a0666ae342e3a1b4b86b0646db1c,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2020-03-11 09:30:00-04:00,MLTrader,1e3c147a6daa4546bcc7110f9e73fed5,SPY,buy,limit,fill,1,day,0.0,1,stock,256.0,227.0,0.0
2020-03-11 09:30:00-04:00,MLTrader,1249ef39e1a94ade981da1601d8a4c7c,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2020-03-11 09:30:00-04:00,MLTrader,a290bb427a9e4274998e6fc3be319aed,SPY,buy,limit,fill,1,day,0.0,1,stock,256.0,335.0,0.0
2020-03-17 09:30:00-04:00,MLTrader,156d259bc18045ccaad22a3ad1f8efd9,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2020-03-17 09:30:00-04:00,MLTrader,75d3187f4f5d4422bc24f977161606e7,SPY,buy,limit,fill,1,day,0.0,1,stock,234.5199951171875,576.0,0.0
2020-04-13 09:30:00-04:00,MLTrader,ea7e63aca260423bb9969a7d68ffe876,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2020-04-13 09:30:00-04:00,MLTrader,ea7e63aca260423bb9969a7d68ffe876,SPY,sell,market,fill,1,gtc,0.0,1,stock,280.9800109863281,785.0,0.0
2020-04-27 09:30:00-04:00,MLTrader,ab18362d0c964ec6b131cecb674979ae,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2020-04-27 09:30:00-04:00,MLTrader,7046a10d132246b29834c3bea54df3ea,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2020-04-27 09:30:00-04:00,MLTrader,6a9900e5be9b45e9823e2655e9afd59a,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2020-04-27 09:30:00-04:00,MLTrader,2ec1a1ebe2f94f0a8f120ee61ca1164b,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2020-04-27 09:30:00-04:00,MLTrader,da702ea87bc942168464eea422bee4b3,SPY,buy,market,new,1,day,0.0,1,stock,,,
2020-04-27 09:30:00-04:00,MLTrader,d0b87999d6da48a3a7308c395420ce4f,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-04-27 09:30:00-04:00,MLTrader,da702ea87bc942168464eea422bee4b3,SPY,buy,market,fill,1,day,0.0,1,stock,291.0199890136719,1675.0,0.0
2020-04-27 09:30:00-04:00,MLTrader,d0b87999d6da48a3a7308c395420ce4f,SPY,buy,market,fill,1,gtc,0.0,1,stock,291.0199890136719,1137.0,0.0
2020-04-28 09:30:00-04:00,MLTrader,8e4adbd2d2ad4126955091709cf11e1e,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2020-04-28 09:30:00-04:00,MLTrader,884027cec8c1446fbd23bbdc6603535e,SPY,sell,stop,fill,1,day,0.0,1,stock,291.5299987792969,1137.0,0.0
2020-06-15 09:30:00-04:00,MLTrader,3620939b197a4f3e9dcffd268194b7b1,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2020-06-15 09:30:00-04:00,MLTrader,3620939b197a4f3e9dcffd268194b7b1,SPY,sell,market,fill,1,gtc,0.0,1,stock,315.4800109863281,277.0,0.0
2020-06-22 09:30:00-04:00,MLTrader,ab64a2e69e9b4accb603b5c45282fcd4,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2020-06-22 09:30:00-04:00,MLTrader,ab64a2e69e9b4accb603b5c45282fcd4,SPY,sell,market,fill,1,gtc,0.0,1,stock,313.489990234375,419.0,0.0
2020-06-25 09:30:00-04:00,MLTrader,6a38b446916749a58cf9de59470d12f7,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2020-06-25 09:30:00-04:00,MLTrader,fd66be8f8219437ab2715efd2451415b,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2020-06-25 09:30:00-04:00,MLTrader,4e5028dff62f4820848f116f0ed1445b,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2020-06-25 09:30:00-04:00,MLTrader,014e13395559412083e504250468c36a,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2020-06-25 09:30:00-04:00,MLTrader,1dc89ab96f914e6695fdd0543fb20b86,SPY,buy,market,new,1,day,0.0,1,stock,,,
2020-06-25 09:30:00-04:00,MLTrader,d9f5bf57c76b4d0aa84a32214ba04913,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-06-25 09:30:00-04:00,MLTrader,1dc89ab96f914e6695fdd0543fb20b86,SPY,buy,market,fill,1,day,0.0,1,stock,306.1600036621094,696.0,0.0
2020-06-25 09:30:00-04:00,MLTrader,d9f5bf57c76b4d0aa84a32214ba04913,SPY,buy,market,fill,1,gtc,0.0,1,stock,306.1600036621094,643.0,0.0
2020-06-26 09:30:00-04:00,MLTrader,a09ad868886d48c98860e967fa6572f4,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2020-06-26 09:30:00-04:00,MLTrader,d5bc2bf27d464c73b4d3e8787fd17e9e,SPY,sell,stop,fill,1,day,0.0,1,stock,306.1600036621094,643.0,0.0
2020-08-05 09:30:00-04:00,MLTrader,9f2a8248b2564eee91143bd973dcf26e,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-08-05 09:30:00-04:00,MLTrader,9f2a8248b2564eee91143bd973dcf26e,SPY,buy,market,fill,1,gtc,0.0,1,stock,331.4800109863281,273.0,0.0
2020-08-06 09:30:00-04:00,MLTrader,ddba0688b8a44e749095730aa24502e2,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2020-08-06 09:30:00-04:00,MLTrader,fc42e5545bf04a8381732a3c43e16125,SPY,sell,stop,fill,1,day,0.0,1,stock,333.2799987792969,273.0,0.0
2020-09-14 09:30:00-04:00,MLTrader,41b5fb5281884dffa552c3c398f03fff,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2020-09-14 09:30:00-04:00,MLTrader,41b5fb5281884dffa552c3c398f03fff,SPY,sell,market,fill,1,gtc,0.0,1,stock,341.1199951171875,266.0,0.0
2020-09-15 09:30:00-04:00,MLTrader,82aa67cc322b49ba8b5a70c3d3084b63,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2020-09-15 09:30:00-04:00,MLTrader,82aa67cc322b49ba8b5a70c3d3084b63,SPY,sell,market,fill,1,gtc,0.0,1,stock,341.510009765625,398.0,0.0
2020-11-09 08:30:00-05:00,MLTrader,93491ccb228d4b72ba7732513dcf97f8,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2020-11-09 08:30:00-05:00,MLTrader,9e67f763b8cf4055b0a1b4a1791b6046,SPY,buy,stop,fill,1,day,0.0,1,stock,363.9700012207031,266.0,0.0
2020-11-09 08:30:00-05:00,MLTrader,00e27d67e043432087e4ce99d5c54028,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2020-11-09 08:30:00-05:00,MLTrader,c636e75e6fb74d2fa69221fb193d136a,SPY,buy,stop,fill,1,day,0.0,1,stock,363.9700012207031,398.0,0.0
2021-07-16 09:30:00-04:00,MLTrader,085c0bc79da14bfe858fff9b3281d8e2,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2021-07-16 09:30:00-04:00,MLTrader,085c0bc79da14bfe858fff9b3281d8e2,SPY,sell,market,fill,1,gtc,0.0,1,stock,436.010009765625,191.0,0.0
2021-10-25 08:30:00-04:00,MLTrader,f7809dbd523d43089253cb9286293ccf,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2021-10-25 08:30:00-04:00,MLTrader,093be2d1d16f4579914fadacbf2ea1bd,SPY,buy,stop,fill,1,day,0.0,1,stock,457.8105102539063,191.0,0.0
2022-01-21 09:30:00-05:00,MLTrader,0115a4d866ba47c8b1412fb639d72ffc,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2022-01-21 09:30:00-05:00,MLTrader,0115a4d866ba47c8b1412fb639d72ffc,SPY,sell,market,fill,1,gtc,0.0,1,stock,445.55999755859375,182.0,0.0
2022-03-04 09:30:00-05:00,MLTrader,63cfbc16c4e84ef7a55dd522907f16b1,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2022-03-04 09:30:00-05:00,MLTrader,63cfbc16c4e84ef7a55dd522907f16b1,SPY,sell,market,fill,1,gtc,0.0,1,stock,431.75,282.0,0.0
2022-03-18 09:30:00-04:00,MLTrader,1f8526c2569c415aa3b2a26579dc1f1a,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2022-03-18 09:30:00-04:00,MLTrader,1f8526c2569c415aa3b2a26579dc1f1a,SPY,sell,market,fill,1,gtc,0.0,1,stock,438.0,417.0,0.0
2022-03-24 09:30:00-04:00,MLTrader,efcc05e177cd47359a8ad383346c8ab1,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2022-03-24 09:30:00-04:00,MLTrader,efcc05e177cd47359a8ad383346c8ab1,SPY,sell,market,fill,1,gtc,0.0,1,stock,451.1600036621094,607.0,0.0
2022-03-28 08:30:00-04:00,MLTrader,6eb54326954542e9bcbb5cbd395db157,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2022-03-28 08:30:00-04:00,MLTrader,cd27d8b21d734dd3a083cf3b98afd6a8,SPY,buy,stop,fill,1,day,0.0,1,stock,460.0199890136719,282.0,0.0
2022-03-28 08:30:00-04:00,MLTrader,ef96b22f751640ebb611ed987cd5267d,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
