time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2024-10-25 09:30:00-04:00,SentimentMLStrategy,644ad2ef8b7741a3b23bad8bc96d2f07,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-10-25 09:30:00-04:00,SentimentMLStrategy,644ad2ef8b7741a3b23bad8bc96d2f07,SPY,buy,market,fill,1,gtc,0.0,1,stock,581.510009765625,34.0,0.0
